"","UBIDPTO","REGION","ZONA","OCU","INFORM","SEXO","GEDUC","AEDUC","AEDAD","AEDAD2","WS","LWS"
"1870","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,37,1369,119.862915181166,4.7863487162858
"1871","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,35,1225,480.81330344112,6.1754790522249
"1872","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",0,69,4761,169.994380826536,5.13576538254242
"1873","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",0,44,1936,123.046474208377,4.8125621231017
"1874","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",2,28,784,115.98894576251,4.75349489141472
"1875","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,55,3025,64.4958374006816,4.16660068529562
"1876","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",5,48,2304,70.1917231300906,4.25123039995076
"1877","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,21,441,309.150430835262,5.73382798961597
"1878","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",8,19,361,10.2602655395078,2.32827872045136
"1879","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,48,2304,302.562989759871,5.71228948640506
"1880","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",4,14,196,20.0602574847199,2.99874061818022
"1881","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",3,21,441,309.016184370259,5.73339365212892
"1882","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",5,36,1296,115.133790583261,4.74609484851829
"1883","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,22,484,15.7260144717689,2.75531631381365
"1884","13","Sierra","Rural","Ocupado","Informal","Femenino","Secundaria",11,24,576,98.9012885742834,4.59412226760631
"1885","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",4,47,2209,26.6575123362912,3.28307099968009
"1886","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",11,23,529,233.309175212493,5.4523645062116
"1887","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,55,3025,8.6684860259019,2.15969415338758
"1888","13","Sierra","Rural","Ocupado","Informal","Masculino","Secundaria",9,28,784,12.3123186474093,2.51060027724531
"1889","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",2,78,6084,294.191539020653,5.6842310484766
"1890","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,40,1600,48.309549334617,3.87762924990796
"1891","13","Sierra","Rural","Ocupado","Informal","Masculino","Primaria",6,33,1089,30.9917553492422,3.43372121263639
"1892","13","Sierra","Rural","Ocupado","Informal","Femenino","Primaria",4,29,841,30.7616185520943,3.42626776198181
"1893","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,43,1849,236.542271335119,5.46612692910679
"1894","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",1,38,1444,6.82739164871919,1.92094270440738
"1895","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",0,51,2601,302.186976049232,5.71104595178628
"1896","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,59,3481,45.7972226324198,3.82422344806784
"1897","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",4,59,3481,10.2602655395078,2.32827872045136
"1898","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,56,3136,236.929668255037,5.46776333867608
"1899","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",7,17,289,2.95342223006392,1.08296457596898
"1900","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",1,55,3025,18.2191631075372,2.90247395814994
"1901","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",0,46,2116,326.798087559558,5.78934251094779
"1902","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",0,48,2304,9.10958155376859,2.20932677758999
"1903","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",13,46,2116,721.939132652768,6.58194083153403
"1904","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,36,1296,170.243695690113,5.13723091462367
"1905","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,47,2209,245.709387088175,5.5041494842844
"1906","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,26,676,50.1314656453707,3.91464886773952
"1907","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,38,1444,273.44087114449,5.61108540523293
"1908","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,29,841,359.186006148488,5.88384037728521
"1909","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,49,2401,522.83244698703,6.25926104368614
"1910","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,51,2601,2007.90519898203,7.60484726803478
"1911","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",12,25,625,11.391771458818,2.432891292918
"1912","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,57,3249,871.221201735999,6.76989590756689
"1913","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",8,17,289,363.980522755735,5.89710035729227
"1914","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",18,62,3844,641.383013075606,6.46362680277302
"1915","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,26,676,119.632778384018,4.7844268707231
"1916","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",12,20,400,37.6081882672425,3.6272217997517
"1917","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,43,1849,557.065295562771,6.32268246027892
"1918","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",16,23,529,341.810677963826,5.8342570105792
"1919","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,62,3844,151.314944124703,5.01936338739527
"1920","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,49,2401,273.44087114449,5.61108540523293
"1921","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",10,18,324,225.265568274875,5.41728000963782
"1922","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,30,900,511.191360664635,6.23674400281221
"1923","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,33,1089,441.26813046455,6.08965269627488
"1924","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,32,1024,33.0438084571437,3.49783421008328
"1925","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,24,576,219.627216744753,5.39193163977336
"1926","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,29,841,360.049019137793,5.88624018645229
"1927","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",17,36,1296,649.61864414906,6.47638548940398
"1928","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,62,3844,32.6564124517072,3.48604123618454
"1929","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",13,43,1849,492.972197557098,6.20045277804496
"1930","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,38,1444,12.0821818502615,2.49173179294093
"1931","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,49,2401,357.498336302737,5.8791307084246
"1932","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,59,3481,1121.36072216927,7.02229815736657
"1933","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,56,3136,429.454441544295,6.06251566256018
"1934","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",18,31,961,1210.00174520405,7.09837708090714
"1935","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,26,676,849.876013800537,6.74509047272785
"1936","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,39,1521,12.5424554445572,2.52911932501255
"1937","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,25,625,861.72805885365,6.75893974392244
"1938","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,42,1764,57.6492676855334,4.05437754386827
"1939","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,36,1296,380.780508947527,5.9422231171207
"1940","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,19,361,260.783347301358,5.56368997564176
"1941","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,29,841,263.602523066419,5.5744423741547
"1942","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",3,44,1936,273.843610539498,5.61255717898565
"1943","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,23,529,22.783542917636,3.12603847347794
"1944","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",2,36,1296,273.344980812345,5.61073466341038
"1945","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. No Univ.",14,33,1089,252.939518131903,5.53315040138124
"1946","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,24,576,241.547746673085,5.48706716234206
"1947","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,33,1089,396.890084747876,5.98365937773818
"1948","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,37,1369,176.9176628074,5.17568444246408
"1949","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",7,49,2401,127.764278549908,4.85018699230898
"1950","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,30,900,136.720435572245,4.91793822467298
"1951","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",2,77,5929,187.422448693878,5.23336515288553
"1952","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",11,31,961,182.287521407517,5.20558522847788
"1953","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,35,1225,225.168131664303,5.41684737499212
"1954","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,36,1296,118.501272464708,4.77492369861633
"1955","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,28,784,109.37251284451,4.69475960471189
"1956","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",8,24,576,193.219019272039,5.26382436037024
"1957","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",6,56,3136,272.934244313464,5.60923090285208
"1958","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",9,55,3025,336.060704093942,5.81729181059115
"1959","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",12,20,400,135.627285785793,4.90991057787283
"1960","13","Sierra","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,26,676,366.809306282591,5.90484211160514
"1961","13","Sierra","Urbana","Ocupado","Informal","Femenino","Primaria",5,43,1849,109.449225110226,4.69546074409206
"1962","13","Sierra","Urbana","Ocupado","Informal","Masculino","Secundaria",11,63,3969,18.2191631075372,2.90247395814994
"1963","13","Sierra","Urbana","Ocupado","Informal","Femenino","Secundaria",9,55,3025,96.8300573999528,4.57295745641427
"1964","13","Sierra","Urbana","Ocupado","Informal","Masculino","Primaria",2,73,5329,77.7095251702533,4.35297783892393
"1965","13","Sierra","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,26,676,643.826868087506,6.4674298515874
"1966","13","Sierra","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,24,576,104.82731110084,4.65231434004336
"1967","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,35,1225,412.443496621784,6.02209921850582
"1968","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,65,4225,225.035431477728,5.41625786304116
"1969","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,44,1936,190.284775108404,5.24852176641635
"1970","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,22,484,214.257358144637,5.36717790062042
"1971","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. No Univ.",14,20,400,238.517612177305,5.47444315320909
"1972","13","Costa","Urbana","Ocupado","Informal","Masculino","Sup. Univ.",15,22,484,91.1533497369728,4.51254325016936
"1973","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,56,3136,170.243695690113,5.13723091462367
"1974","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,47,2209,230.942275937855,5.44216779157974
"1975","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,61,3721,112.805386735299,4.72566409266929
"1976","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",7,28,784,506.972186050258,6.2284561422249
"1977","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,23,529,177.531360933128,5.17914727462256
"1978","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,57,3249,84.260204383201,4.43390968217339
"1979","13","Costa","Urbana","Ocupado","Formal","Masculino","Primaria",6,64,4096,518.747518837656,6.25141728856991
"1980","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",6,76,5776,239.054598037317,5.47669196951301
"1981","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,51,2601,123.736884599821,4.81815741280045
"1982","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",5,40,1600,144.832748307416,4.9755796167248
"1983","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. Univ.",16,49,2401,835.166436849504,6.72763103055642
"1984","13","Costa","Urbana","Ocupado","Informal","Femenino","Sup. Univ.",16,26,676,341.810677963826,5.8342570105792
"1985","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",13,27,729,458.624280582783,6.12823131403488
"1986","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",14,33,1089,341.638075365965,5.83375191754717
"1987","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,57,3249,323.438090324857,5.7790077210511
"1988","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,46,2116,233.818985902203,5.45454725148178
"1989","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,43,1849,307.788788118804,5.72941379487651
"1990","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",12,20,400,360.586004997804,5.88773049969385
"1991","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",10,34,1156,177.512182866699,5.17903924242886
"1992","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,30,900,68.7725462143456,4.23080462772043
"1993","13","Costa","Urbana","Ocupado","Formal","Masculino","Secundaria",11,67,4489,231.536795997154,5.44473880688774
"1994","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",11,68,4624,25.4301160848361,3.23593414430116
"1995","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. Univ.",16,37,1369,567.478985633711,6.34120371894961
"1996","13","Costa","Urbana","Ocupado","Formal","Femenino","Secundaria",11,39,1521,340.487391380226,5.83037809518362
"1997","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,66,4356,131.714960234279,4.88064019557272
"1998","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,51,2601,26.6575123362912,3.28307099968009
"1999","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,31,961,295.898386932833,5.69001610799838
"2000","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",6,59,3481,117.945108538267,4.77021933435592
"2001","13","Costa","Urbana","Ocupado","Informal","Femenino","Secundaria",9,23,529,49.3068087889243,3.89806218082124
"2002","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",6,74,5476,12.4849212452702,2.52452161576392
"2003","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,49,2401,388.259954854832,5.96167510202161
"2004","13","Costa","Urbana","Ocupado","Formal","Masculino","Sup. No Univ.",13,34,1156,398.558576527197,5.98785447996794
"2005","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",0,59,3481,112.482557511126,4.72279816527831
"2006","13","Costa","Urbana","Ocupado","Informal","Femenino","Primaria",0,57,3249,27.6931279234565,3.32118429300812
"2007","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",9,19,361,233.569671038627,5.45348040964246
"2008","13","Costa","Urbana","Ocupado","Informal","Masculino","Primaria",2,47,2209,272.386077490895,5.60722046243648
"2009","13","Costa","Urbana","Ocupado","Formal","Femenino","Primaria",3,46,2116,296.435372792844,5.69182922770767
"2010","13","Costa","Urbana","Ocupado","Formal","Femenino","Sup. No Univ.",14,21,441,316.361383812561,5.75688517981209
"2011","13","Costa","Urbana","Ocupado","Informal","Masculino","Secundaria",11,21,441,295.898386932833,5.69001610799838
